bag_time_ns,header_stamp_sec,header_stamp_nanosec,frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,fix_quality,num_satellites,speed,track
1770485951263238161,63551,0,GPS1_Frame,42.253538666666664,-71.82185983333333,176.0,267221.103854537,4681783.049467876,19,T,1.06,,,,
1770485952262993828,63552,0,GPS1_Frame,42.25353683333333,-71.82186133333333,176.6,267220.97336026013,4681782.8499833895,19,T,1.16,,,,
1770485953267492245,63553,0,GPS1_Frame,42.25353566666666,-71.82186233333333,176.9,267220.8865685441,4681782.723163005,19,T,1.06,,,,
1770485954266496079,63554,0,GPS1_Frame,42.25353533333334,-71.821863,177.1,267220.8303431853,4681782.687970246,19,T,1.06,,,,
1770485955266576288,63555,0,GPS1_Frame,42.25353499999999,-71.82186366666666,177.4,267220.7741178237,4681782.652777484,19,T,1.06,,,,
1770485956265106580,63556,0,GPS1_Frame,42.25353400000001,-71.82186316666666,177.6,267220.8116861988,4681782.540363475,19,T,1.06,,,,
1770485957265738914,63557,0,GPS1_Frame,42.25353766666667,-71.82185883333334,176.2,267221.18267180305,4681782.935686723,19,T,1.06,,,,
1770485958270333331,63558,0,GPS1_Frame,42.25353683333333,-71.82185983333333,176.5,267221.0971069295,4681782.845881957,19,T,1.06,,,,
1770485959268943123,63559,0,GPS1_Frame,42.25353483333333,-71.8218585,176.2,267221.1997429468,4681782.62014251,19,T,1.06,,,,
1770485960266487248,63560,0,GPS1_Frame,42.2535335,-71.82186166666666,176.8,267220.93359261414,4681782.480738604,19,T,1.12,,,,
1770485961267563082,63561,0,GPS1_Frame,42.253534499999994,-71.82186283333334,177.1,267220.84102571575,4681782.594975474,19,T,1.12,,,,
1770485962269290291,63562,0,GPS1_Frame,42.2535355,-71.82186333333334,177.1,267220.80345734267,4681782.707389486,19,T,1.17,,,,
1770485963267781625,63563,0,GPS1_Frame,42.25353283333334,-71.82186366666666,177.7,267220.7661433682,4681782.412175943,19,T,1.15,,,,
1770485964266201334,63564,0,GPS1_Frame,42.25353283333334,-71.82186783333333,178.4,267220.4224025974,4681782.4235688355,19,T,1.12,,,,
1770485965267488209,63565,0,GPS1_Frame,42.25353883333334,-71.82187233333335,178.1,267220.0732457373,4681783.1021543695,19,T,1.18,,,,
1770485966271257334,63566,0,GPS1_Frame,42.25353749999999,-71.82187133333333,177.9,267220.1508361441,4681782.95135758,19,T,1.06,,,,
1770485967268460960,63567,0,GPS1_Frame,42.25353583333334,-71.82186933333334,177.5,267220.309697494,4681782.760810876,19,T,1.06,,,,
1770485968268289210,63568,0,GPS1_Frame,42.2535355,-71.82186883333334,177.3,267220.3497195422,4681782.722428106,19,T,1.16,,,,
1770485969265455128,63569,0,GPS1_Frame,42.25353483333333,-71.82186883333334,177.2,267220.347265859,4681782.648396863,19,T,1.16,,,,
1770485970263991711,63570,0,GPS1_Frame,42.25353233333333,-71.82186716666666,176.9,267220.47556085855,4681782.36622254,19,T,1.16,,,,
1770485971267744587,63571,0,GPS1_Frame,42.253530166666664,-71.82186583333333,176.6,267220.577583445,4681782.121975273,19,T,1.31,,,,
1770485972270244629,63572,0,GPS1_Frame,42.253528,-71.82186499999999,176.5,267220.63835714443,4681781.879095156,19,T,1.06,,,,
1770485973265708504,63573,0,GPS1_Frame,42.253528499999994,-71.82186616666667,176.1,267220.5439499791,4681781.9378085965,19,T,1.1,,,,
1770485974267886380,63574,0,GPS1_Frame,42.25352816666667,-71.82186666666666,176.6,267220.50147424417,4681781.902160122,19,T,1.06,,,,
1770485975267392797,63575,0,GPS1_Frame,42.25352816666667,-71.82186733333333,176.8,267220.44647571776,4681781.903982986,19,T,1.12,,,,
1770485976265203548,63576,0,GPS1_Frame,42.25352816666667,-71.82186766666668,177.2,267220.41897645243,4681781.904894419,19,T,1.12,,,,
1770485977267931506,63577,0,GPS1_Frame,42.25352766666666,-71.82186766666668,177.4,267220.4171361911,4681781.849370986,19,T,1.12,,,,
1770485978266482590,63578,0,GPS1_Frame,42.25352816666667,-71.82186750000001,177.6,267220.432726084,4681781.904438702,19,T,1.12,,,,
1770485979269571382,63579,0,GPS1_Frame,42.253528,-71.82186666666666,177.8,267220.5008608239,4681781.883652313,19,T,1.12,,,,
1770485980265873133,63580,0,GPS1_Frame,42.253528,-71.82186533333334,178.1,267220.61085788114,4681781.880006587,19,T,1.26,,,,
1770485981267726842,63581,0,GPS1_Frame,42.253528499999994,-71.82186416666667,178.2,267220.7089455616,4681781.932340009,19,T,1.26,,,,
1770485982263103092,63582,0,GPS1_Frame,42.25352983333334,-71.82186366666666,178.5,267220.7551018152,4681782.079035352,19,T,1.26,,,,
1770485983270606134,63583,0,GPS1_Frame,42.25353083333333,-71.82186316666666,178.6,267220.8000312279,4681782.188715069,19,T,1.26,,,,
1770485984265516843,63584,0,GPS1_Frame,42.25353166666667,-71.82186283333334,178.7,267220.83059758495,4681782.280342692,19,T,1.12,,,,
1770485985269517885,63585,0,GPS1_Frame,42.2535325,-71.821862,178.7,267220.90241283755,4681782.370603169,19,T,1.26,,,,
1770485986270696969,63586,0,GPS1_Frame,42.253533333333344,-71.82186183333333,178.8,267220.9192295644,4681782.462686511,19,T,1.26,,,,
1770485987269772886,63587,0,GPS1_Frame,42.25353400000001,-71.82186116666666,178.8,267220.9766817648,4681782.534894893,19,T,1.12,,,,
1770485988264807803,63588,0,GPS1_Frame,42.253534499999994,-71.82186066666667,178.7,267221.0197709148,4681782.589051179,19,T,1.12,,,,
1770485989269675345,63589,0,GPS1_Frame,42.25353483333333,-71.82186116666666,178.7,267220.97974886035,4681782.627433946,19,T,1.12,,,,
1770485990268831013,63590,0,GPS1_Frame,42.25353483333333,-71.82186166666666,178.7,267220.9384999678,4681782.628801092,19,T,1.16,,,,
1770485991265220555,63591,0,GPS1_Frame,42.253534666666674,-71.82186166666666,178.7,267220.9378865486,4681782.610293281,19,T,1.06,,,,
1770485992270609805,63592,0,GPS1_Frame,42.25353483333333,-71.82186150000001,178.5,267220.952249598,4681782.628345376,19,T,1.11,,,,
1770485993267335097,63593,0,GPS1_Frame,42.25353400000001,-71.82186133333333,178.7,267220.96293213445,4681782.535350608,19,T,1.17,,,,
1770485994268094140,63594,0,GPS1_Frame,42.25353216666667,-71.82186266666666,178.9,267220.84618747607,4681782.33541041,19,T,1.17,,,,
1770485995268416098,63595,0,GPS1_Frame,42.25352833333333,-71.82186166666666,177.7,267220.9145766196,4681781.906996471,19,T,1.48,,,,
1770485996268223932,63596,0,GPS1_Frame,42.253527,-71.8218625,177.8,267220.8409211072,4681781.761212559,19,T,1.17,,,,
1770485997266628849,63597,0,GPS1_Frame,42.25352733333334,-71.8218645,178.2,267220.6771523603,4681781.8036967665,19,T,1.17,,,,
1770485998269089225,63598,0,GPS1_Frame,42.25352383333334,-71.8218665,178.8,267220.4992749513,4681781.420501328,19,T,1.52,,,,
1770485999266957559,63599,0,GPS1_Frame,42.25352433333334,-71.82186683333333,178.9,267220.47361594683,4681781.476936192,19,T,1.52,,,,
1770486000267451851,63600,0,GPS1_Frame,42.25352433333334,-71.82187416666667,180.7,267219.86863210704,4681781.496987715,19,T,1.17,,,,
1770486001264433768,63601,0,GPS1_Frame,42.25352733333334,-71.82187900000001,181.8,267219.4809343698,4681781.843344116,19,T,1.15,,,,
1770486002268821685,63602,0,GPS1_Frame,42.253528,-71.82188133333334,182.4,267219.2908932141,4681781.923755411,19,T,1.15,,,,
1770486003264775227,63603,0,GPS1_Frame,42.25352783333333,-71.8218815,182.5,267219.276530159,4681781.905703317,19,T,1.41,,,,
1770486004265632353,63604,0,GPS1_Frame,42.25352683333334,-71.82188116666666,182.7,267219.3003488821,4681781.793745017,19,T,1.17,,,,
1770486005267084770,63605,0,GPS1_Frame,42.25352633333333,-71.82187983333333,182.6,267219.40850567224,4681781.73457584,19,T,1.17,,,,
1770486006266429520,63606,0,GPS1_Frame,42.253527,-71.82187816666666,182.4,267219.5484556833,4681781.8040499035,19,T,1.17,,,,
1770486007267854271,63607,0,GPS1_Frame,42.25352733333334,-71.821876,181.9,267219.7284277463,4681781.835141199,19,T,1.11,,,,
1770486008265819855,63608,0,GPS1_Frame,42.25352833333333,-71.821875,181.7,267219.81460607133,4681781.943453759,19,T,1.38,,,,
1770486009266209272,63609,0,GPS1_Frame,42.253528499999994,-71.82187583333332,182.1,267219.7464713357,4681781.964240156,19,T,1.17,,,,
1770486010269728480,63610,0,GPS1_Frame,42.253530166666664,-71.82187533333334,182.2,267219.7938544516,4681782.147951112,19,T,1.24,,,,
1770486011268469689,63611,0,GPS1_Frame,42.25353199999999,-71.821872,181.2,267220.07559471705,4681782.342422691,19,T,1.06,,,,
1770486012265917856,63612,0,GPS1_Frame,42.25353516666667,-71.821871,181.0,267220.1697475054,4681782.691336798,19,T,1.06,,,,
1770486013269799899,63613,0,GPS1_Frame,42.25353700000001,-71.82187033333334,181.2,267220.23149366025,4681782.89309985,19,T,1.06,,,,
1770486014265122899,63614,0,GPS1_Frame,42.253539,-71.82186883333334,181.4,267220.3626013793,4681783.1110921325,19,T,1.06,,,,
1770486015270305108,63615,0,GPS1_Frame,42.25354016666667,-71.82186666666666,181.2,267220.5456405061,4681783.234722499,19,T,1.06,,,,
1770486016264123483,63616,0,GPS1_Frame,42.253542,-71.8218655,181.1,267220.64863553265,4681783.435118408,19,T,1.06,,,,
1770486017266286192,63617,0,GPS1_Frame,42.25354383333333,-71.8218645,181.0,267220.73788092553,4681783.635970034,19,T,1.06,,,,
1770486018267669734,63618,0,GPS1_Frame,42.25354300000001,-71.82186316666666,180.8,267220.844810857,4681783.539785258,19,T,1.06,,,,
1770486019269611110,63619,0,GPS1_Frame,42.25354366666667,-71.82186066666667,180.8,267221.0535089631,4681783.606980774,19,T,1.06,,,,
1770486020266222444,63620,0,GPS1_Frame,42.2535455,-71.82185883333334,180.6,267221.2115024815,4681783.80555383,19,T,0.93,,,,
1770486021269921486,63621,0,GPS1_Frame,42.25354600000001,-71.821857,180.3,267221.36458864453,4681783.856064404,19,T,0.93,,,,
1770486022270135028,63622,0,GPS1_Frame,42.253546166666666,-71.821855,180.3,267221.5301975991,4681783.869103645,19,T,1.04,,,,
1770486023269939445,63623,0,GPS1_Frame,42.25354583333333,-71.82185333333334,180.0,267221.66646704474,4681783.827530883,19,T,0.93,,,,
